"ROW_KEY"|"DOMAIN_NAME"|"SUBDOMAIN_1_NAME"|"SUBDOMAIN_2_NAME"|"SUBDOMAIN_3_NAME"|"PERIOD_MMM-YYYY"|"METRIC_NAME"|"METRIC_INDEX"|"METRIC_VALUE"|"DATA_SOURCE_NAME"|"DATA_SOURCE_DESC"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Dec-2003"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7929210"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Dec-2013"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"943441"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jan-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7987413"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jan-2014"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"943800"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Feb-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8019816"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Feb-2014"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"942547"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Mar-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8076006"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Mar-2014"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"950337"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Apr-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8088592"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Apr-2014"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"956641"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"May-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8163235"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"May-2014"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"960456"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jun-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8147188"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jun-2014"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"965966"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jul-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8218854"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jul-2014"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"972311"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Aug-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8253099"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Aug-2014"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"980405"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Sep-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8321074"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Sep-2014"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"983084"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Oct-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8374582"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Oct-2014"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"990533"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Nov-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8420621"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Nov-2014"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"992826"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Dec-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8481467"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Dec-2014"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"990099"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jan-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8470226"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jan-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"986396"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Feb-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8529186"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Feb-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"983579"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Mar-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8569453"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Mar-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"985517"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Apr-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8645589"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Apr-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"994953"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"May-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8643866"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"May-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"997567"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jun-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8724829"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jun-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"997314"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jul-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8829454"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jul-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1003912"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Aug-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8832372"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Aug-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1004292"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Sep-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8885783"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Sep-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1007227"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Oct-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8926554"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Oct-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1008698"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Nov-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8938468"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Nov-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1009881"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Dec-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8969634"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Dec-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1011183"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jan-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"9059816"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jan-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1025496"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Feb-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"9090080"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Feb-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1036553"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Mar-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"9122062"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"21"|"Services"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Mar-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1037455"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
