ROW_KEY|"DOMAIN_NAME"|"SUBDOMAIN_1_NAME"|"SUBDOMAIN_2_NAME"|"SUBDOMAIN_3_NAME"|"SUBDOMAIN_4_NAME"|"PERIOD_MMM-YYYY"|"METRIC_NAME"|METRIC_INDEX|METRIC_VALUE|"DATA_SOURCE_NAME"|"DATA_SOURCE_DESC" 
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Jul-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|1477104|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Jan-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|1463417|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Mar-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|1353881|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"May-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|1532532|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Aug-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|1482580|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Sep-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|1542489|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Dec-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|1447598|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Feb-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|1452960|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Jul-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|1975621|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Mar-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|1452720|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Aug-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|1967993|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Jul-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|1523383|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Sep-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|1774595|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Jan-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|1550822|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Apr-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|1496879|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Sep-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|1475042|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Dec-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|1719867|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Feb-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|1836888|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Jun-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|1676872|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"May-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|1510256|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Jul-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|1730854|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Feb-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|1462208|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"May-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|2065680|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Apr-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|1466742|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Oct-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|1480836|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Mar-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|1494250|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Nov-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|1505032|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Jan-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|1912648|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Nov-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|1763701|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Feb-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|1550017|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Apr-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|1195355|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
3|"Goods"|"Durable goods"|"Total"|"Total"|"Total"|"Jun-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|1520558|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Oct-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|516926|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Dec-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|529690|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Apr-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|508975|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Apr-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|516976|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Jan-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|491193|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Aug-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|592306|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Jun-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|518715|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Aug-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|514607|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Sep-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|528969|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Nov-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|525324|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Jun-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|516446|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Aug-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|634501|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Mar-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|518448|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Apr-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|367694|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Mar-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|515600|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Jan-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|515638|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Nov-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|533040|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Sep-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|611538|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Oct-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|610211|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Aug-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|525750|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Jul-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|677303|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Dec-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|600646|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Feb-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|490578|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"May-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|522588|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Oct-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|519726|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Dec-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|517858|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Jun-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|560956|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Jul-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|583530|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Feb-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|512904|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"May-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|743726|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Feb-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|519138|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Nov-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|595439|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Jan-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|640745|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Jul-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|513408|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
4|"Goods"|"Durable goods"|"Motor vehicles and parts"|"Total"|"Total"|"Sep-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|519468|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
